preprocessing,label,class_name,entropy,sobel_edge_energy,mean_intensity,std_intensity
ghe,1,tumor,6.370644908282804,1.382593228559405,0.4940619,0.2950101
ghe,0,no_tumor,6.269577454442611,0.8186814199744541,0.45933264,0.3019882
ghe,1,tumor,7.061245948969638,0.8733677339555221,0.5042349,0.28746116
ghe,1,tumor,6.448652832749033,0.6879434660481998,0.51097345,0.27784234
ghe,0,no_tumor,4.1719019493347975,1.1334096207784645,0.22261676,0.31524557
ghe,0,no_tumor,5.246316067379458,0.8672047683828458,0.3831591,0.32724607
ghe,1,tumor,5.894156830360814,0.8485711111407475,0.5220907,0.26014942
ghe,1,tumor,4.9760499433659175,0.8892727187131716,0.28777528,0.3307442
ghe,1,tumor,7.258177626734979,0.7728031209473767,0.5036042,0.28659308
ghe,0,no_tumor,4.374111616248111,0.4087676494425615,0.61546844,0.1773564
ghe,0,no_tumor,6.786368075487178,1.5259339039584496,0.5053098,0.28778037
ghe,0,no_tumor,5.888889165821056,1.2296401310547496,0.35309798,0.33366826
ghe,1,tumor,7.511275481899167,1.1040449822425278,0.5020101,0.28945607
ghe,0,no_tumor,5.841616393654097,0.7103148426529731,0.38147283,0.32548466
ghe,0,no_tumor,5.228021765673491,0.7993862895636897,0.55196536,0.23449972
ghe,0,no_tumor,5.918561075837533,0.387735220376076,0.51283133,0.27453262
ghe,1,tumor,6.122489145199892,0.6862630194660904,0.51718104,0.27170417
ghe,0,no_tumor,5.9446436805241385,0.7585579100189412,0.5150599,0.27447703
ghe,0,no_tumor,5.70218409496014,0.7227007240202259,0.49877095,0.28667334
ghe,1,tumor,5.722833245491232,0.5028678796631914,0.5449403,0.23483841
ghe,0,no_tumor,4.878082559879754,0.5318847482826565,0.5785441,0.20553826
ghe,1,tumor,6.529269961640014,0.5297851341173694,0.5057634,0.28274298
ghe,0,no_tumor,5.593570746145908,1.8213631858883454,0.34779602,0.33387408
ghe,1,tumor,5.524258624688603,0.35602716744339125,0.52797353,0.26343164
ghe,0,no_tumor,5.017023755394953,0.905025912806622,0.39829078,0.32595715
ghe,1,tumor,6.314701157477518,0.5708079484210293,0.5136432,0.27522162
ghe,1,tumor,6.239745648898539,0.9638544401222024,0.51174915,0.27107063
ghe,1,tumor,6.02731652613586,0.9961224522405842,0.44433403,0.31429774
ghe,0,no_tumor,5.303995550466143,0.4934301911219702,0.36804035,0.32932875
ghe,0,no_tumor,5.2771213245398645,0.7595426063558888,0.40013236,0.32358682
ghe,1,tumor,6.17923029780111,0.7747509828863045,0.514631,0.27411133
ghe,0,no_tumor,3.8445093306838576,0.7509919235609127,0.2214207,0.3152455
ghe,1,tumor,6.054943040337255,0.9469427080911796,0.3530501,0.33380672
ghe,0,no_tumor,4.225108735714272,0.6188971348837784,0.31923756,0.3239189
ghe,0,no_tumor,6.58803489278683,0.9540137906002188,0.5096668,0.2795988
ghe,1,tumor,6.350301714913643,0.9769875992323345,0.44121093,0.31619605
ghe,1,tumor,6.734864597665114,0.8117031415076117,0.50575405,0.28484166
ghe,1,tumor,4.753907785896795,0.5492839430215123,0.5747877,0.20896673
ghe,1,tumor,5.724515551601545,0.7366529535576534,0.35827684,0.33232436
ghe,1,tumor,5.824284797052576,0.44766060764111876,0.5285257,0.25236455
ghe,1,tumor,6.64078040722123,1.1143830909031096,0.51070917,0.27928847
ghe,1,tumor,5.801744575208113,0.9569412181016111,0.40843242,0.32585087
ghe,1,tumor,6.239745648898539,0.9638544401222024,0.51174915,0.27107063
ghe,0,no_tumor,5.896293763723557,0.8235003574700193,0.37502658,0.33313882
ghe,0,no_tumor,5.327491886449252,0.35698112206471816,0.5374098,0.25532684
ghe,0,no_tumor,5.902421794878941,0.8564873880807253,0.5026487,0.27778432
ghe,1,tumor,5.704859078663519,1.2664388152650963,0.3655458,0.33332518
ghe,1,tumor,5.047785107603194,0.6503080483797203,0.5659197,0.21607082
ghe,1,tumor,5.927306345476007,0.5787407609026205,0.3483748,0.333758
ghe,1,tumor,5.359010931494409,0.4908816164132892,0.39761508,0.32319483
ghe,1,tumor,7.054223957785105,0.6311734241720436,0.5043247,0.28594196
ghe,1,tumor,6.217743011917782,0.9078318110712877,0.51618624,0.26687115
ghe,1,tumor,6.38462724594881,1.160261408619087,0.5043185,0.30718946
ghe,1,tumor,5.860918962107152,1.499282105507659,0.37463164,0.3326502
ghe,1,tumor,6.908984253762778,0.938291909245281,0.5028641,0.28761178
ghe,1,tumor,7.100284590511995,0.6854627268269353,0.50404674,0.28636998
ghe,1,tumor,6.281189530565579,0.8293020171062655,0.37086806,0.3322173
ghe,1,tumor,6.2070504958470885,0.6621455095753755,0.52205837,0.2657644
ghe,1,tumor,6.615485883366642,0.7552526502864136,0.5065602,0.28571534
ghe,1,tumor,6.866024222906027,0.9066530369020772,0.5047617,0.2864593
ghe,1,tumor,6.542929149713345,1.14960450523206,0.50752413,0.28422216
ghe,0,no_tumor,4.657856134315174,1.2170116650770955,0.27146044,0.32869524
ghe,1,tumor,4.901925341488051,0.7920518035319026,0.2733834,0.32803747
ghe,1,tumor,6.04414552919722,0.6992376686128017,0.5125575,0.28016517
ghe,1,tumor,6.0446861297919945,0.8831327922296255,0.39892793,0.32580546
ghe,1,tumor,6.921168574867538,0.6386948549268454,0.50487065,0.28611022
ghe,1,tumor,5.922087945522044,0.37324882804269066,0.49998158,0.2813206
ghe,1,tumor,4.859018086508716,0.5602449939872589,0.5702261,0.21417493
ghe,0,no_tumor,5.230533706465879,0.6059337638135431,0.46986157,0.3012702
ghe,1,tumor,5.675788347901814,0.7198973535248132,0.527721,0.2551816
ghe,0,no_tumor,5.011754289730767,0.9877596037552084,0.3774773,0.3299163
ghe,1,tumor,4.982341536159848,0.6003832037799899,0.5764265,0.20705159
ghe,0,no_tumor,5.149002316570458,0.8215704825559536,0.5564815,0.24158372
ghe,1,tumor,5.634295280300831,0.8168036827702652,0.5403167,0.24640056
ghe,0,no_tumor,5.287681319024502,0.6303671484676632,0.48274887,0.29696798
ghe,1,tumor,4.982304674567562,1.2322917939093747,0.27522117,0.32881126
ghe,0,no_tumor,6.212055326683921,0.5194175055602106,0.51182264,0.27891213
ghe,1,tumor,5.8424406079183715,0.9107495860375514,0.34155273,0.33388346
ghe,1,tumor,7.023656932738547,0.9351493085932969,0.504248,0.28698182
ghe,1,tumor,5.925755601816794,1.0741326937221545,0.37650746,0.3302895
ghe,0,no_tumor,5.920041108879936,0.6565712023005552,0.383521,0.33070308
ghe,1,tumor,7.200582185823359,0.9938298179443255,0.5039455,0.28656387
ghe,0,no_tumor,4.512389838785713,0.3689310395515023,0.59557843,0.38147402
ghe,1,tumor,6.217743011917782,0.9078318110712877,0.51618624,0.26687115
ghe,0,no_tumor,4.745137466479339,0.5779688865864352,0.36187077,0.32981068
ghe,0,no_tumor,5.182977124140346,0.4361729410875458,0.5405836,0.2521017
ghe,1,tumor,5.9783373499362895,0.9844252621804389,0.5149555,0.27663997
ghe,1,tumor,6.217942137555443,1.2116440013934118,0.38838947,0.33055612
ghe,0,no_tumor,5.440721121735722,0.5369925478850814,0.5291301,0.25064096
ghe,1,tumor,5.75339676083243,1.2810019743306498,0.36368936,0.332688
ghe,1,tumor,5.087867621239188,1.536197303248224,0.39074254,0.33406657
ghe,1,tumor,5.307575318409354,1.3889998279466043,0.346595,0.33495668
ghe,0,no_tumor,5.512247921674669,0.7449403118840936,0.5353817,0.25783083
ghe,0,no_tumor,2.983051422547077,0.7173059977797722,0.16075775,0.28597316
ghe,1,tumor,7.200582185823359,0.9938298179443255,0.5039455,0.28656387
ghe,1,tumor,6.161225298258801,0.693011606772518,0.50547546,0.28267008
ghe,0,no_tumor,5.663282874787918,0.7298804473139138,0.5035247,0.2834179
ghe,1,tumor,5.609235815725757,0.8789098661421851,0.35376313,0.33341002
ghe,1,tumor,6.02731652613586,0.9961224522405842,0.44433403,0.31429774
ghe,0,no_tumor,4.621908785579921,0.46424243927984177,0.5983451,0.18911283
ghe,0,no_tumor,4.621908785579921,0.46424243927984177,0.5983451,0.18911283
ghe,1,tumor,6.57294509658972,0.7923999674487356,0.5121987,0.27664998
ghe,1,tumor,6.455054901357412,0.8045212327293709,0.5104722,0.2775391
ghe,0,no_tumor,5.186310918021937,0.6901065905438684,0.38607204,0.32681507
ghe,1,tumor,6.604311555506363,1.0234142654013794,0.509768,0.28008816
ghe,1,tumor,5.734569785242527,1.3023505086049552,0.32036516,0.33414078
ghe,1,tumor,6.9342256299017295,0.6394359254584752,0.50128245,0.28841677
ghe,1,tumor,7.18791462756403,0.6645875501929788,0.5039357,0.28635216
ghe,1,tumor,5.655440888970425,0.5892443494693665,0.5007408,0.28192583
ghe,1,tumor,5.341400040057527,1.3694346984774057,0.3498327,0.334935
ghe,1,tumor,5.952667259946019,0.6121536546257114,0.5211218,0.2576359
ghe,0,no_tumor,5.473696452770766,0.8274971105594866,0.5419053,0.25073725
ghe,1,tumor,6.611845145817796,0.6528831574678526,0.506947,0.28400907
ghe,1,tumor,6.64078040722123,1.1143830909031096,0.51070917,0.27928847
ghe,1,tumor,6.8308869761570215,1.05532256051987,0.48063704,0.30104813
ghe,0,no_tumor,6.943318582389937,1.2270770218560751,0.505121,0.28623915
ghe,0,no_tumor,4.877260529326291,1.7041927825656735,0.311669,0.33434048
ghe,1,tumor,6.008209201640581,0.7395878218217498,0.5075346,0.27532956
ghe,1,tumor,6.138396542650468,0.9752811257521511,0.513219,0.2721003
ghe,1,tumor,7.196104749155452,1.2385672186263796,0.50060654,0.28975606
ghe,0,no_tumor,2.699580180006362,1.0759509382858725,0.13144197,0.2659768
ghe,0,no_tumor,5.902421794878941,0.8564873880807253,0.5026487,0.27778432
ghe,0,no_tumor,5.945903211441346,0.9208581151844113,0.5155077,0.27431858
ghe,1,tumor,6.601027089712888,0.8478282561668965,0.50255394,0.28399843
ghe,1,tumor,4.600704942510426,0.5253657100234559,0.5852542,0.20400389
ghe,1,tumor,5.460848123493259,0.9449016538210461,0.47716618,0.29482067
ghe,1,tumor,6.36328687123501,0.4890101047989978,0.49916443,0.28575745
ghe,1,tumor,7.235010940989097,1.3906546468022127,0.49443626,0.29344463
ghe,0,no_tumor,5.2771213245398645,0.7595426063558888,0.40013236,0.32358682
ghe,0,no_tumor,5.67511137225791,1.2158214742917113,0.37429774,0.33124602
ghe,1,tumor,6.723325947218566,0.7756854106192089,0.50370306,0.28674448
ghe,0,no_tumor,5.920041108879936,0.6565712023005552,0.383521,0.33070308
ghe,1,tumor,6.2031603573754275,0.6130618988178177,0.51025635,0.2791694
ghe,1,tumor,5.812835814826437,1.0439799629875033,0.5173558,0.2630283
ghe,1,tumor,5.857916095840061,0.8852608695288147,0.51787394,0.2731179
ghe,0,no_tumor,5.918561075837533,0.387735220376076,0.51283133,0.27453262
ghe,0,no_tumor,6.11701687703072,0.966628413279331,0.38508326,0.3299105
ghe,1,tumor,6.572327417104977,0.3908512693244763,0.50759995,0.28016973
ghe,1,tumor,5.772750436345442,0.8965262039709623,0.34915316,0.33317086
ghe,0,no_tumor,6.570427413154586,1.2402726100158499,0.4838496,0.2973866
ghe,1,tumor,6.470828310848354,0.5384286019289697,0.49877164,0.2868869
ghe,1,tumor,5.755127460568057,0.830722093113994,0.52257293,0.2664201
ghe,1,tumor,6.049440940300488,0.5705065701434652,0.5124433,0.2765343
ghe,1,tumor,6.02731652613586,0.9961224522405842,0.44433403,0.31429774
ghe,0,no_tumor,4.86594058523623,0.4464431953229537,0.5895802,0.19562666
ghe,0,no_tumor,4.798600859194911,1.1546120601346908,0.28510433,0.33163676
ghe,1,tumor,6.226479490252091,0.9242370146945287,0.5164776,0.26709262
ghe,1,tumor,5.227698433515691,0.5437835427761515,0.40115654,0.31778583
ghe,1,tumor,5.522601629144865,0.35655372269015384,0.5280262,0.26335588
ghe,1,tumor,5.54547140288659,1.3626063277399432,0.36270538,0.33457324
ghe,1,tumor,5.468012286043867,1.1822783818776696,0.40234017,0.33115777
ghe,0,no_tumor,3.9762810021293373,0.8923733518705197,0.20918208,0.30928615
ghe,0,no_tumor,5.811086502734646,0.7273536314845005,0.47405577,0.2964588
ghe,0,no_tumor,5.5849364230758995,1.0884930726699873,0.5184389,0.27692017
ghe,0,no_tumor,4.926151793796597,0.43191838586389253,0.54462695,0.24634771
ghe,1,tumor,5.912924200727134,0.9788067411458922,0.38385704,0.3300414
clahe,1,tumor,7.342452423251752,1.090885413516939,0.3597386,0.28109267
clahe,1,tumor,7.099116993367811,0.8373068665823673,0.4068836,0.32280916
clahe,1,tumor,6.5380122046984255,0.6768503338646119,0.4096292,0.29221115
clahe,0,no_tumor,6.711183160651979,0.6401698705485852,0.31668535,0.2743331
clahe,0,no_tumor,6.146376613031741,0.8111930213449905,0.29586902,0.32304934
clahe,0,no_tumor,6.982612123543802,1.3793260014799462,0.39213872,0.33629116
clahe,0,no_tumor,6.556509586007094,1.0818940641674897,0.27379942,0.27198565
clahe,1,tumor,6.06044197319109,1.0131160050105716,0.34095,0.2877194
clahe,1,tumor,7.563473054668785,1.0632940103550044,0.49339288,0.30860752
clahe,0,no_tumor,6.213562272652531,0.8540412475330376,0.31168333,0.2777572
clahe,1,tumor,5.893407834132072,0.8873387890784614,0.3668627,0.34503335
clahe,1,tumor,7.3057316910510215,0.9896466256559567,0.40136027,0.2647862
clahe,1,tumor,7.467626391208436,1.3101290892542905,0.43508828,0.26326331
clahe,0,no_tumor,7.048703090785852,0.549230489763404,0.31184468,0.26184082
clahe,1,tumor,6.3911993762142965,0.8113272233497726,0.26838905,0.2503985
clahe,1,tumor,7.520001760583201,1.4641919754821306,0.5571454,0.32454225
clahe,1,tumor,7.4084511458049125,0.5580725811430371,0.41921628,0.23272471
clahe,1,tumor,6.715613905867184,1.4730167814919002,0.3360766,0.32080308
clahe,1,tumor,7.47388928788965,0.6976397673145776,0.34572324,0.2539366
clahe,1,tumor,7.305040860547517,0.7946880089513759,0.31801808,0.24919741
clahe,0,no_tumor,6.053218185310404,0.7188853047087513,0.21199305,0.23453441
clahe,1,tumor,7.147658218276115,0.6734117375008055,0.34589317,0.26534206
clahe,0,no_tumor,6.966990571268116,0.43724255847320526,0.31023622,0.27420983
clahe,0,no_tumor,7.707230500945824,1.2522716935494773,0.41446418,0.2575393
clahe,1,tumor,7.614609554349843,0.9658434121162043,0.48654857,0.24036728
clahe,1,tumor,5.473961267468791,0.8092433299196161,0.26172045,0.3121408
clahe,1,tumor,7.340994640214397,1.0255451360513574,0.34233952,0.27609816
clahe,0,no_tumor,7.047362466059377,0.6286171807786431,0.31418025,0.2564059
clahe,1,tumor,7.071207352656678,0.7548475612723957,0.3446428,0.28105822
clahe,0,no_tumor,7.274765056190462,0.9677485171447345,0.38872647,0.29436654
clahe,1,tumor,6.54334823324425,1.034393847803749,0.2877269,0.2624712
clahe,1,tumor,6.271628581636353,0.9141082046776756,0.32458425,0.30273068
clahe,1,tumor,6.207122559988786,0.6181307835104088,0.22073282,0.22878473
clahe,0,no_tumor,7.020726583102199,0.8793891797403538,0.31224105,0.26509398
clahe,1,tumor,7.573626945788987,0.65034971742158,0.39951485,0.22622602
clahe,1,tumor,6.493622015828128,1.0272550138772933,0.36491174,0.2938607
clahe,1,tumor,5.976260122492224,0.7061780095552299,0.26884577,0.25904188
clahe,1,tumor,7.5171239809790595,1.1786341298916947,0.35772872,0.25234085
clahe,0,no_tumor,4.66440442708984,0.8680939536881648,0.19488862,0.27353117
clahe,1,tumor,6.125007268263781,0.7542578328689638,0.29650834,0.26443732
clahe,0,no_tumor,4.661054987719088,0.49689765364951155,0.17159545,0.24397449
clahe,1,tumor,4.853905288692154,0.7872709682220234,0.21005838,0.2943149
clahe,1,tumor,7.51235800546906,1.0617944558323873,0.35998344,0.30237228
clahe,1,tumor,7.853528780639138,0.9399504363766191,0.505975,0.26619065
clahe,1,tumor,5.043457360135197,0.9454675385768724,0.2316289,0.29632655
clahe,0,no_tumor,6.196083956410106,0.6246102103116096,0.24507555,0.281235
clahe,1,tumor,6.408552376521328,0.7722013078566062,0.33296737,0.2733562
clahe,0,no_tumor,6.22995937993137,0.7922809961272885,0.2605775,0.23793915
clahe,1,tumor,6.257265159416666,0.7883872973865134,0.24402574,0.27694222
clahe,0,no_tumor,4.222203078405238,0.5285540470149548,0.22826526,0.29563966
clahe,0,no_tumor,7.511360346726068,0.9336847368903551,0.37064856,0.24550885
clahe,0,no_tumor,4.749174894446117,0.8255395012391392,0.19638266,0.27054304
clahe,1,tumor,7.563473054668785,1.0632940103550044,0.49339288,0.30860752
clahe,1,tumor,7.611601040410545,0.6519635309402628,0.4101687,0.22070137
clahe,0,no_tumor,7.568339494217426,1.0619228624868746,0.3854124,0.27684698
clahe,0,no_tumor,6.549604654981553,0.435872024111874,0.2530077,0.24450734
clahe,0,no_tumor,7.627377478419485,0.9348439039207386,0.40398407,0.2744566
clahe,0,no_tumor,5.873951514339195,0.5076023303788586,0.19159344,0.22415106
clahe,0,no_tumor,6.729484899122355,0.8283698250041814,0.32287577,0.27136517
clahe,0,no_tumor,5.091468831378489,0.5617224111125914,0.22053513,0.29710478
clahe,1,tumor,6.784991551032947,1.1792877964664146,0.41897166,0.3350658
clahe,1,tumor,6.124318370082269,0.7900646897073718,0.2828716,0.22195072
clahe,0,no_tumor,7.277780669096639,0.9637295862651123,0.289176,0.24139562
clahe,1,tumor,7.04300287505933,0.9996997075812993,0.33786958,0.3124366
clahe,1,tumor,6.1002479142789365,1.3854949488527648,0.36347777,0.346398
clahe,0,no_tumor,4.671277628282586,0.7309342652803341,0.19402884,0.26104036
clahe,0,no_tumor,6.146376613031741,0.8111930213449905,0.29586902,0.32304934
clahe,0,no_tumor,6.722215009035405,1.0426608530627197,0.34221047,0.3007885
clahe,0,no_tumor,5.8113146872616825,1.065264907959146,0.29159772,0.33159244
clahe,1,tumor,7.415219601779551,0.6625386668936535,0.40522033,0.27577716
clahe,0,no_tumor,7.216063587129661,0.9776857994371915,0.4472984,0.3342727
clahe,1,tumor,7.777984085073926,1.247846657741138,0.45000744,0.2959389
clahe,1,tumor,6.6309832550730725,1.0335805965123175,0.3675233,0.29534176
clahe,1,tumor,7.741269908300033,0.8086179254456419,0.41398472,0.28777403
clahe,1,tumor,6.768792106483055,1.2542259447886317,0.37354094,0.28091404
clahe,1,tumor,7.693801453785637,0.7953574952721432,0.4250582,0.25329503
clahe,0,no_tumor,6.088890439946403,0.825800796818918,0.26033577,0.2427976
clahe,0,no_tumor,7.184692826177753,0.9639942566224181,0.28726208,0.24197458
clahe,0,no_tumor,6.823198798505453,0.6623828501276479,0.3232458,0.2868032
clahe,1,tumor,7.030188989726352,0.9436639273481143,0.37681526,0.2956398
clahe,1,tumor,7.2076793079359724,0.8297729394186557,0.41615397,0.32103008
clahe,1,tumor,7.626319947103319,0.8708611545490877,0.48864555,0.2524893
clahe,1,tumor,6.978490670098461,0.6478854266260415,0.30559945,0.24403623
clahe,0,no_tumor,5.0890353429875415,0.5649899473003764,0.2236261,0.30852556
clahe,1,tumor,6.511764563825823,0.8111593681775406,0.26621836,0.27259812
clahe,0,no_tumor,4.913274915294945,0.7127652760083947,0.2529407,0.30277738
clahe,0,no_tumor,6.757718298117098,0.7266563160401946,0.25124127,0.26211798
clahe,0,no_tumor,6.7466168126545405,0.6948982598857114,0.2722934,0.23486543
clahe,1,tumor,5.308102904861062,1.1291370180810905,0.27131945,0.30783066
clahe,1,tumor,7.52022620660725,0.9525905656187421,0.43943807,0.28730336
clahe,0,no_tumor,7.277780669096639,0.9637295862651123,0.289176,0.24139562
clahe,1,tumor,7.37522636355237,0.9935066964180868,0.34389627,0.27075312
clahe,0,no_tumor,5.332263793991997,0.9585920184987109,0.23591787,0.267375
clahe,1,tumor,6.675135049077027,0.6873421426224493,0.3352683,0.23993284
clahe,1,tumor,6.9452814699220715,0.7622962449938149,0.347094,0.25409397
clahe,0,no_tumor,5.5977129939365415,1.0794797042265136,0.31752425,0.3301432
clahe,1,tumor,7.4132009520138356,0.7541953504215597,0.32218832,0.25292656
clahe,1,tumor,7.471006585303588,0.9358821688912653,0.3624629,0.22789739
clahe,0,no_tumor,7.014208951198068,1.1013278268064801,0.3747123,0.31602058
clahe,1,tumor,7.748882217420913,1.018226461380622,0.53278595,0.29878676
clahe,1,tumor,7.485238171422332,0.8086540982756207,0.44364634,0.30001268
clahe,0,no_tumor,4.472830265661048,1.063849919020452,0.23493364,0.30788276
clahe,0,no_tumor,6.053218185310404,0.7188853047087513,0.21199305,0.23453441
clahe,1,tumor,7.0457120773238575,1.012190269199741,0.36796662,0.2856973
clahe,1,tumor,5.413590485318265,0.7689744749987033,0.24982765,0.27491105
clahe,1,tumor,7.746780906302266,1.067671834698651,0.4695162,0.30829385
clahe,0,no_tumor,5.704101386193734,0.8587487935428186,0.2152624,0.26230282
clahe,0,no_tumor,7.779716641543889,1.1420486080605095,0.55357337,0.25098783
clahe,0,no_tumor,6.379919375975225,1.1579510070120604,0.34982982,0.31673384
clahe,1,tumor,7.879228996624737,1.1048108449022538,0.5776475,0.27231044
clahe,0,no_tumor,6.3141976236401,1.1462204976972743,0.27378336,0.30539054
clahe,0,no_tumor,6.722215009035405,1.0426608530627197,0.34221047,0.3007885
clahe,0,no_tumor,6.959940084522773,0.6969350802215366,0.30138516,0.26130474
clahe,1,tumor,7.396711200641034,0.8020452478692129,0.33622044,0.24846222
clahe,0,no_tumor,7.1122647201611695,0.865433163599254,0.27860326,0.23630328
clahe,0,no_tumor,6.780421340122178,0.7359044604456606,0.25855905,0.23809227
clahe,1,tumor,6.755448525016989,0.9696929031121189,0.34000486,0.30473492
clahe,0,no_tumor,6.205724139154475,0.8941313380073124,0.30581367,0.29861498
clahe,1,tumor,7.544634457310686,0.7937112746726068,0.35900187,0.27112684
clahe,0,no_tumor,6.280820102157076,1.6660740455459122,0.36377504,0.3288936
clahe,1,tumor,6.727898348195391,0.5950462505616234,0.29126984,0.2667319
clahe,0,no_tumor,5.925833265525406,0.6508400138566297,0.21881798,0.22692493
clahe,1,tumor,7.314655026323235,0.8642290326212934,0.32102147,0.26993746
clahe,1,tumor,7.248255628958922,1.0694896605479585,0.43747228,0.29331002
clahe,1,tumor,6.9452814699220715,0.7622962449938149,0.347094,0.25409397
clahe,0,no_tumor,6.012736903337686,0.6270297710540109,0.19582424,0.248161
clahe,0,no_tumor,6.111807553511159,0.6985402228997358,0.21330737,0.23364271
clahe,1,tumor,7.3578265721351706,0.7720761839782445,0.3960272,0.27751246
clahe,0,no_tumor,4.392480615570513,0.4919165338784555,0.23158151,0.29512605
clahe,1,tumor,6.43173566533523,1.1290022769568768,0.3962041,0.33253577
clahe,0,no_tumor,4.749174894446117,0.8255395012391392,0.19638266,0.27054304
clahe,0,no_tumor,7.592755437262028,1.1818983124449476,0.3504567,0.26831913
clahe,1,tumor,7.104333755733224,1.078296597943267,0.40830725,0.3218793
clahe,1,tumor,7.595485487797129,0.7942749337192857,0.35595298,0.24285042
clahe,1,tumor,6.098382927072891,0.7536767650336569,0.29749137,0.26640126
clahe,1,tumor,6.35272743958076,0.7306133992520674,0.27863145,0.27298534
clahe,1,tumor,6.743285545381631,0.8153823071043926,0.36272812,0.29961008
clahe,1,tumor,7.717120914108198,1.2481975749897567,0.5109751,0.29766133
clahe,1,tumor,6.63743270955887,0.6875878448839493,0.32839906,0.256432
clahe,1,tumor,7.248255628958922,1.0694896605479585,0.43747228,0.29331002
clahe,0,no_tumor,6.502625689453615,0.8695220023844629,0.41059834,0.33203095
clahe,0,no_tumor,6.551298606554567,0.5915590783799077,0.24157451,0.24895836
clahe,0,no_tumor,7.112496559091442,0.7688023656566637,0.36093298,0.26643312
clahe,1,tumor,6.409713898760393,0.9225217889983142,0.31352395,0.26179776
clahe,1,tumor,6.3646924430069465,0.9267994692403912,0.27086782,0.25454083
clahe,1,tumor,6.338897640743526,0.7697662574840101,0.33112434,0.31084117
clahe,1,tumor,6.257265159416666,0.7883872973865134,0.24402574,0.27694222
clahe,1,tumor,7.596778385720202,1.0139965194850205,0.40759325,0.260763
clahe,1,tumor,7.1926645080839124,1.1677519867541344,0.48963648,0.3276138
clahe,1,tumor,7.236871722620275,1.3478009859345215,0.59462917,0.29571226
clahe,1,tumor,6.582974074988588,0.9981108375784087,0.3445358,0.2729039
clahe,1,tumor,7.767593927628112,1.1724766840935876,0.4911602,0.31348997
clahe,1,tumor,7.641913327148197,1.049391438328215,0.4149663,0.26067722
clahe,1,tumor,6.668666091565729,1.0502278688715883,0.40005696,0.3283464
clahe,1,tumor,7.281631888610958,0.9767499856214303,0.3753138,0.30267492
clahe,1,tumor,7.605034786349103,0.717233452148079,0.43895936,0.2479064
clahe,1,tumor,7.730971876335367,1.0767115717745288,0.44473734,0.2700226
clahe,1,tumor,7.617330051316406,1.0034922801659922,0.41501036,0.2521774
clahe,0,no_tumor,5.156171480877657,0.996065847468439,0.24937887,0.28859857
clahe,1,tumor,5.227754329747835,0.8890932364363648,0.25046816,0.30285552
clahe,1,tumor,7.318720895550053,0.6343961431261269,0.46611667,0.22733518
clahe,1,tumor,6.741115267094104,0.9935524287070866,0.3684642,0.32183766
clahe,1,tumor,7.496894509700285,0.9169666721270866,0.51298714,0.30573645
clahe,1,tumor,6.7611912383604444,0.567909607946105,0.32999867,0.29288235
clahe,1,tumor,6.208480462717513,0.7133694208427204,0.27414244,0.26481494
clahe,0,no_tumor,6.611754783813619,0.5082504357235906,0.22598447,0.21150655
clahe,1,tumor,6.769936071537112,1.0716885597414956,0.32407635,0.28630993
clahe,0,no_tumor,5.9091704958576265,0.6787453567428027,0.21882778,0.22968307
clahe,1,tumor,6.23817060280626,1.286702051446607,0.28316414,0.30152565
clahe,0,no_tumor,6.969843625736573,0.9026519669158731,0.30868542,0.27245796
clahe,1,tumor,7.075488826280295,1.0316650053479763,0.35658893,0.2824509
clahe,0,no_tumor,6.640251448036214,0.49574255190012445,0.22543779,0.20878954
clahe,1,tumor,5.308102904861062,1.1291370180810905,0.27131945,0.30783066
clahe,0,no_tumor,7.312047782809457,0.6620501486426847,0.38842535,0.27816072
clahe,1,tumor,6.191666554125186,0.874434905538218,0.34449124,0.30808324
clahe,1,tumor,7.842659934639055,1.1135069256794359,0.4456256,0.26903567
clahe,1,tumor,6.57693430439339,0.9853085956147686,0.32337552,0.28836393
clahe,0,no_tumor,6.6933695482031945,0.6783118764707561,0.34261066,0.28922072
clahe,1,tumor,7.777984085073926,1.247846657741138,0.45000744,0.2959389
clahe,0,no_tumor,5.082528733794086,1.00479074671174,0.6634964,0.38013828
clahe,1,tumor,7.1926645080839124,1.1677519867541344,0.48963648,0.3276138
clahe,0,no_tumor,5.6671108182834455,0.5455570161820367,0.21313284,0.24714507
clahe,0,no_tumor,6.354737169272273,0.9597326288365648,0.25452644,0.25684187
clahe,1,tumor,7.242482158297339,0.9353207994291374,0.36706305,0.25482893
clahe,1,tumor,6.714552084749135,0.9997437660351909,0.47348273,0.34801543
clahe,0,no_tumor,6.3645747710700284,0.9236902468351811,0.31915164,0.31442186
clahe,1,tumor,6.421312545647802,1.108854716950738,0.32897782,0.29641584
clahe,1,tumor,6.124318370082269,0.7900646897073718,0.2828716,0.22195072
clahe,1,tumor,6.06044197319109,1.0131160050105716,0.34095,0.2877194
clahe,0,no_tumor,6.977880736129839,0.9126681971975663,0.3443005,0.27941376
clahe,0,no_tumor,3.3473763527191887,0.5588674017420466,0.1411018,0.23679662
clahe,1,tumor,7.777984085073926,1.247846657741138,0.45000744,0.2959389
clahe,1,tumor,7.253844800471601,0.8120145681224483,0.35725912,0.27846622
clahe,0,no_tumor,7.033126659752046,0.9455158070004948,0.32391864,0.2706829
clahe,1,tumor,6.304028539735408,0.8557049343776575,0.32268882,0.2988285
