class,preprocessing,entropy,sobel_energy,mean_intensity,std_intensity
glioma,raw,3.274525762092459,0.17127522826194763,0.10060436772365196,0.12711818641849118
glioma,ghe,3.1768551617801974,0.41970139741897583,0.34433761297487747,0.33140679740081364
glioma,clahe,3.7548498355754516,0.3082757294178009,0.1805331361060049,0.20699801804065668
glioma,raw,4.352252308167195,0.27619022130966187,0.17528602749693628,0.17022621294128884
glioma,ghe,4.192084338039005,0.46104687452316284,0.4945432176776961,0.28784595471702085
glioma,clahe,4.913883917540358,0.45900487899780273,0.27456605200674017,0.24309641395161535
glioma,raw,4.4431871235548455,0.3003877103328705,0.20020273246017156,0.19343836075275028
glioma,ghe,4.281865871773375,0.47492653131484985,0.4975167068780637,0.28546480896975523
glioma,clahe,4.987539575617166,0.4883822798728943,0.2952485926011029,0.26444922472985627
glioma,raw,3.920668690335295,0.23037497699260712,0.13880974264705884,0.15003505240031728
glioma,ghe,3.8223913958443285,0.45623070001602173,0.4327392578125,0.31402387902880763
glioma,clahe,4.500895543220851,0.41648605465888977,0.2471545649509804,0.2453519369568054
glioma,raw,3.872964499634577,0.2228093445301056,0.12452871285232843,0.1306150874238095
glioma,ghe,3.7891061408157594,0.518297553062439,0.3990145814185049,0.3253563994623555
glioma,clahe,4.423460522950917,0.4174230098724365,0.2263583314185049,0.22269762030895526
glioma,raw,3.216501595254127,0.16663281619548798,0.0986062442555147,0.14186895227783317
glioma,ghe,3.0958205705431485,0.3595978617668152,0.37817239200367647,0.32297686085640276
glioma,clahe,3.737270555275274,0.2862883508205414,0.16811236213235295,0.21685789906466815
glioma,raw,3.155542798249493,0.16272825002670288,0.09644966873468137,0.13596170719275016
glioma,ghe,3.0515484364623,0.38086676597595215,0.3724032532935049,0.3246598176956088
